xsdslsrsrsrslslslsrslslsrsrslslsrsrsrslsrslslsrslsrsrs | [[[32, 32]], [[32, 34]], [[32, 84], [35, 25]], [[30, 84], [35, 40]], [[0, 84], [35, 65], [52, 20]], [[2, 84], [52, 65], [6, 15]], [[22, 84], [52, 85], [6, 35]], [[24, 84], [52, 100], [6, 50], [22, 5]], [[40, 84], [6, 65], [22, 20]], [[42, 84], [6, 80], [22, 35]], [[50, 84], [6, 90], [22, 45]], [[48, 84], [1, 90], [14, 45]], [[46, 84], [1, 95], [14, 50]], [[44, 84], [1, 75], [40, 30]], [[14, 84], [1, 100], [40, 55], [30, 5]], [[12, 84], [40, 100], [30, 50], [7, 5]], [[0, 84], [30, 70], [7, 25]], [[2, 84], [30, 95], [7, 50], [55, 5]], [[48, 84], [7, 85], [55, 40]], [[46, 84], [7, 90], [55, 45]], [[6, 84], [55, 80], [34, 30]], [[4, 84], [34, 90], [18, 45]], [[0, 84], [18, 75], [50, 25]], [[2, 84], [50, 60], [58, 15]], [[12, 84], [50, 70], [58, 25]], [[14, 84], [50, 85], [58, 40]], [[20, 84], [50, 90], [58, 45]], [[18, 84], [58, 90], [43, 45]], [[10, 84], [58, 100], [43, 55], [47, 5]], [[8, 84], [43, 65], [47, 15]], [[2, 84], [43, 70], [47, 20]], [[4, 84], [47, 75], [58, 30]], [[12, 84], [47, 80], [58, 35]], [[14, 84], [58, 80], [19, 30]], [[28, 84], [58, 90], [19, 40]], [[30, 84], [58, 100], [19, 50], [30, 5]], [[59, 84], [19, 80], [30, 35]], [[57, 84], [28, 95], [58, 50], [1, 5]], [[17, 84], [58, 85], [1, 40]], [[19, 84], [58, 90], [1, 45]], [[43, 84], [1, 65], [43, 15]], [[41, 84], [1, 90], [43, 40]], [[17, 84], [43, 60], [10, 15]], [[15, 84], [43, 75], [10, 30]], [[5, 84], [43, 80], [10, 35]], [[7, 84], [43, 85], [10, 40]], [[53, 84], [10, 80], [43, 30]], [[51, 84], [10, 90], [43, 40]], [[0, 84], [43, 80], [9, 35]], [[2, 84], [43, 85], [9, 40]], [[16, 84], [43, 95], [9, 50], [47, 5]], [[18, 84], [47, 15]], [[20, 84], [9, 60], [47, 15]]]
xsdslsdslsrslslsr | [[[32, 32]], [[32, 34]], [[32, 74], [44, 15]], [[30, 74], [44, 30]], [[20, 74], [44, 40]], [[20, 76], [44, 55], [27, 10]], [[20, 84], [44, 65], [27, 20]], [[18, 84], [44, 90], [27, 45]], [[0, 84], [27, 65], [24, 15]], [[2, 84], [53, 60], [29, 10]], [[18, 84], [53, 75], [29, 25]], [[16, 84], [53, 95], [29, 45], [24, 0]], [[6, 84], [29, 55], [24, 10]], [[4, 84], [29, 80], [24, 35]], [[0, 84], [29, 90], [24, 45]], [[2, 84], [24, 100], [12, 50], [9, 5]]]
xsdslsrsrsrslslslsrsrslslslslslsrslsrslslsrsrsrslsrsrslslslsrsrsrslsrslslsrsrsrslslslslsrslsrslsrslslsrslslslsrsrsrslslsrsrslslsrsrslsrslsrslsrslsrsl | [[[32, 32]], [[32, 34]], [[32, 84], [40, 45]], [[30, 84], [40, 45], [52, 0]], [[8, 84], [40, 65], [52, 20]], [[10, 84], [52, 70], [13, 20]], [[22, 84], [52, 80], [13, 30]], [[24, 84], [52, 100], [13, 50], [22, 5]], [[46, 84], [13, 65], [22, 20]], [[48, 84], [13, 85], [22, 40]], [[58, 84], [13, 95], [22, 50], [21, 5]], [[56, 84], [21, 95], [12, 45], [51, 0]], [[48, 84], [12, 55], [51, 10]], [[46, 84], [12, 80], [51, 35]], [[40, 84], [12, 90], [51, 45]], [[38, 84], [51, 60], [50, 15]], [[12, 84], [51, 85], [50, 40]], [[14, 84], [50, 80], [17, 30]], [[18, 84], [50, 85], [17, 35]], [[20, 84], [50, 95], [17, 45]], [[54, 84], [17, 75], [30, 30]], [[52, 84], [1, 60], [38, 15]], [[40, 84], [1, 70], [38, 25]], [[38, 84], [1, 80], [38, 35]], [[34, 84], [1, 85], [38, 40]], [[32, 84], [1, 95], [38, 50], [25, 0]], [[16, 84], [38, 65], [25, 15]], [[14, 84], [38, 75], [25, 25]], [[2, 84], [38, 90], [25, 40]], [[0, 84], [25, 70], [2, 25]], [[0, 84], [25, 75], [2, 30]], [[2, 84], [25, 95], [2, 50], [53, 5]], [[42, 84], [2, 80], [53, 35]], [[40, 84], [2, 90], [53, 45]], [[24, 84], [53, 60], [3, 10]], [[26, 84], [3, 60], [45, 15]], [[36, 84], [3, 65], [45, 20]], [[34, 84], [3, 85], [45, 40]], [[28, 84], [3, 90], [45, 45]], [[26, 84], [45, 60], [55, 15]], [[8, 84], [45, 75], [55, 30]], [[10, 84], [45, 100], [55, 55], [54, 5]], [[20, 84], [55, 60], [54, 10]], [[22, 84], [54, 80], [18, 35]], [[30, 84], [54, 90], [18, 45]], [[32, 84], [18, 65], [47, 20]], [[56, 84], [18, 85], [47, 40]], [[54, 84], [18, 95], [47, 50]], [[0, 84], [47, 100], [35, 50], [8, 5]], [[2, 84], [35, 85], [8, 40]], [[6, 84], [35, 90], [8, 45]], [[8, 84], [35, 90], [8, 45]], [[56, 84], [8, 85], [13, 35]], [[54, 84], [13, 60], [25, 15]], [[46, 84], [13, 70], [25, 25]], [[44, 84], [25, 95], [54, 50], [22, 0]], [[20, 84], [54, 70], [22, 20]], [[18, 84], [54, 95], [22, 45]], [[0, 84], [22, 70], [27, 25]], [[2, 84], [42, 70], [6, 20]], [[14, 84], [42, 80], [6, 30]], [[16, 84], [30, 10]], [[32, 84], [6, 70], [30, 25]], [[34, 84], [6, 85], [30, 40]], [[59, 84], [30, 65], [9, 15]], [[57, 84], [9, 65], [35, 20]], [[49, 84], [9, 70], [35, 25]], [[51, 84], [9, 95], [35, 50], [40, 5]], [[59, 84], [35, 65], [40, 20]], [[57, 84], [40, 100], [57, 50], [35, 5]], [[11, 84], [57, 85], [35, 40]], [[9, 84], [35, 60], [41, 15]], [[3, 84], [35, 65], [41, 20]], [[5, 84], [55, 65], [46, 20]], [[15, 84], [55, 75], [46, 30]], [[17, 84], [46, 60], [8, 10]], [[23, 84], [46, 65], [8, 15]], [[25, 84], [2, 10]], [[51, 84], [8, 75], [2, 30]], [[49, 84], [2, 65], [49, 15]], [[41, 84], [2, 75], [49, 25]], [[39, 84], [2, 95], [49, 45], [50, 0]], [[23, 84], [49, 60], [50, 15]], [[21, 84], [49, 85], [50, 40]], [[13, 84], [49, 90], [50, 45]], [[11, 84], [56, 85], [42, 40]], [[5, 84], [56, 90], [42, 45]], [[7, 84], [52, 65], [31, 20]], [[15, 84], [52, 70], [31, 25]], [[13, 84], [52, 80], [31, 35]], [[1, 84], [52, 95], [31, 50], [1, 5]], [[3, 84], [31, 90], [1, 45]], [[53, 84], [1, 90], [4, 40]], [[51, 84], [4, 55], [29, 10]], [[43, 84], [4, 65], [29, 20]], [[45, 84], [4, 95], [29, 50]], [[59, 84], [29, 65], [19, 15]], [[57, 84], [22, 95], [55, 45]], [[15, 84], [55, 75], [34, 30]], [[13, 84], [34, 60], [4, 10]], [[0, 84], [34, 75], [4, 25]], [[2, 84], [34, 90], [4, 40]], [[46, 84], [4, 75], [57, 30]], [[44, 84], [4, 90], [57, 45]], [[32, 84], [4, 100], [57, 55], [52, 10]], [[30, 84], [57, 70], [52, 25]], [[20, 84], [57, 75], [52, 30]], [[18, 84], [52, 75], [7, 25]], [[12, 84], [52, 80], [7, 30]], [[14, 84], [52, 95], [7, 45]], [[56, 84], [7, 80], [39, 35]], [[58, 84], [7, 80], [39, 35]], [[59, 84], [7, 85], [39, 40]], [[59, 84], [39, 70], [21, 25]], [[59, 84], [39, 80], [21, 35]], [[57, 84], [4, 80], [50, 30]], [[43, 84], [4, 90], [50, 40]], [[41, 84], [50, 55], [59, 10]], [[17, 84], [50, 75], [59, 30]], [[19, 84], [59, 80], [8, 35]], [[27, 84], [59, 85], [8, 40]], [[29, 84], [8, 65], [49, 15]], [[41, 84], [8, 75], [49, 25]], [[39, 84], [8, 100], [49, 50], [23, 5]], [[15, 84], [49, 70], [23, 25]], [[13, 84], [49, 90], [23, 45]], [[0, 84], [23, 65], [37, 20]], [[2, 84], [44, 75], [38, 25]], [[10, 84], [44, 85], [38, 35]], [[12, 84], [38, 95], [8, 50], [7, 5]], [[56, 84], [8, 85], [7, 40]], [[54, 84], [8, 100], [7, 55], [26, 5]], [[44, 84], [7, 65], [26, 15]], [[46, 84], [26, 60], [54, 15]], [[58, 84], [26, 70], [54, 25]], [[56, 84], [26, 95], [54, 50], [14, 0]], [[14, 84], [54, 85], [14, 35]], [[16, 84], [54, 90], [14, 40]], [[58, 84], [14, 75], [2, 30]], [[56, 84], [2, 65], [30, 20]], [[34, 84], [2, 85], [30, 40]], [[36, 84], [2, 85], [30, 40]], [[59, 84], [30, 70], [25, 20]], [[57, 84], [22, 85], [54, 35]], [[11, 84], [54, 75], [15, 30]], [[13, 84], [54, 85], [15, 40]], [[59, 84], [15, 75], [44, 30]], [[57, 84], [15, 100], [44, 55], [25, 5]]]
xsdslsdslsrsrslsrslsr | [[[32, 32]], [[32, 34]], [[32, 76], [33, 15]], [[30, 76], [33, 25]], [[10, 76], [33, 45]], [[10, 78], [38, 75], [45, 25]], [[10, 84], [38, 85], [45, 35]], [[8, 84], [34, 100], [22, 55], [53, 5]], [[0, 84], [22, 70], [53, 20]], [[2, 84], [53, 55], [5, 10]], [[28, 84], [53, 75], [5, 30]], [[30, 84], [5, 80], [26, 35]], [[59, 84], [26, 60], [1, 10]], [[57, 84], [10, 10]], [[41, 84], [1, 65], [10, 20]], [[43, 84], [16, 60], [39, 15]], [[51, 84], [16, 65], [39, 20]], [[49, 84], [16, 90], [39, 45]], [[3, 84], [39, 85], [12, 40]], [[5, 84], [39, 100], [12, 55], [34, 5]]]
xsdrslsrsrslsrsrslslsrsrsrsrslslsrsrsrslslsdslsrsrslslsrsr | [[[32, 32]], [[32, 34], [26, 5]], [[34, 80], [26, 40]], [[59, 80], [26, 65], [56, 20]], [[57, 80], [26, 90], [56, 45]], [[5, 80], [56, 85], [36, 40]], [[7, 80], [47, 65], [45, 20]], [[15, 80], [47, 70], [45, 25]], [[17, 80], [45, 85], [17, 35]], [[59, 80], [17, 80], [30, 35]], [[57, 80], [30, 90], [59, 45]], [[1, 80], [59, 90], [44, 45]], [[3, 80], [44, 80], [7, 30]], [[19, 80], [44, 95], [7, 45]], [[21, 80], [7, 60], [48, 15]], [[45, 80], [7, 80], [48, 35]], [[43, 80], [7, 90], [48, 45]], [[15, 80], [48, 70], [55, 25]], [[13, 80], [55, 90], [25, 40]], [[1, 80], [55, 100], [25, 50], [32, 5]], [[3, 80], [52, 55], [51, 10]], [[17, 80], [52, 70], [51, 25]], [[19, 80], [51, 60], [3, 10]], [[23, 80], [51, 65], [3, 15]], [[25, 80], [51, 100], [3, 50], [13, 5]], [[39, 80], [3, 60], [13, 15]], [[41, 80], [3, 80], [13, 35]], [[51, 80], [3, 90], [13, 45]], [[49, 80], [1, 75], [40, 30]], [[19, 80], [1, 100], [40, 55], [58, 10]], [[17, 80], [58, 95], [33, 45], [49, 0]], [[5, 80], [33, 55], [49, 10]], [[7, 80], [49, 65], [0, 20]], [[17, 80], [49, 75], [0, 30]], [[19, 80], [49, 100], [0, 55], [34, 5]], [[45, 80], [0, 75], [34, 25]], [[47, 80], [0, 90], [34, 40]], [[59, 80], [34, 60], [26, 15]], [[57, 80], [1, 70], [53, 25]], [[41, 80], [1, 85], [53, 40]], [[39, 80], [46, 15]], [[15, 80], [53, 80], [46, 35]], [[15, 82], [53, 100], [46, 55], [36, 5]], [[15, 84], [46, 65], [36, 15]], [[13, 84], [36, 65], [47, 20]], [[1, 84], [36, 75], [47, 30]], [[3, 84], [47, 70], [0, 25]], [[17, 84], [47, 85], [0, 40]], [[19, 84], [47, 100], [0, 55], [35, 5]], [[35, 84], [0, 70], [35, 20]], [[33, 84], [0, 90], [35, 40]], [[5, 84], [35, 65], [21, 20]], [[3, 84], [35, 95], [21, 50], [18, 5]], [[0, 84], [21, 60], [18, 15]], [[2, 84], [29, 95], [54, 50], [24, 5]], [[10, 84], [29, 100], [54, 55], [24, 10]], [[12, 84], [54, 75], [24, 30]]]
xsdslsrsrslslsrslsrslsrsrslslslsr | [[[32, 32]], [[32, 34]], [[32, 84], [53, 25]], [[30, 84], [53, 30]], [[20, 84], [53, 40]], [[22, 84], [53, 100], [2, 55], [21, 10]], [[42, 84], [2, 70], [21, 25]], [[44, 84], [2, 90], [21, 45]], [[59, 84], [21, 60], [6, 10]], [[57, 84], [6, 60], [42, 15]], [[33, 84], [6, 80], [42, 35]], [[31, 84], [6, 95], [42, 50], [40, 5]], [[0, 84], [42, 75], [40, 30]], [[2, 84], [40, 95], [8, 45]], [[44, 84], [8, 80], [40, 35]], [[42, 84], [8, 90], [40, 45]], [[4, 84], [40, 80], [0, 35]], [[6, 84], [40, 90], [0, 45]], [[48, 84], [0, 80], [55, 30]], [[46, 84], [0, 85], [55, 35]], [[14, 84], [55, 65], [20, 15]], [[16, 84], [55, 85], [20, 35]], [[30, 84], [55, 95], [20, 45], [59, 0]], [[32, 84], [20, 55], [59, 10]], [[54, 84], [20, 75], [59, 30]], [[52, 84], [20, 85], [59, 40]], [[42, 84], [20, 95], [59, 50], [37, 5]], [[40, 84], [59, 65], [37, 20]], [[18, 84], [59, 85], [37, 40]], [[16, 84], [59, 100], [37, 55], [37, 5]], [[0, 84], [37, 70], [37, 20]], [[2, 84], [26, 10]]]
xsdsrsdslsrsrslsrslsrslsrslslsrslsrslsrslsrsrsrsrslsrslslslsr | [[[32, 32]], [[32, 34]], [[32, 84], [21, 15]], [[34, 84], [21, 30]], [[56, 84], [21, 50], [28, 5]], [[56, 84], [21, 85], [28, 40]], [[56, 84], [21, 100], [28, 55], [46, 5]], [[54, 84], [28, 90], [46, 40]], [[4, 84], [46, 85], [51, 40]], [[6, 84], [46, 100], [51, 55], [54, 10]], [[18, 84], [51, 70], [54, 25]], [[20, 84], [54, 85], [12, 35]], [[48, 84], [12, 60], [2, 15]], [[46, 84], [2, 70], [18, 20]], [[40, 84], [2, 75], [18, 25]], [[42, 84], [2, 90], [18, 40]], [[52, 84], [2, 100], [18, 50], [59, 5]], [[50, 84], [18, 95], [59, 50], [11, 0]], [[16, 84], [59, 75], [11, 25]], [[18, 84], [59, 85], [11, 35]], [[46, 84], [11, 60], [41, 15]], [[44, 84], [11, 90], [41, 45]], [[0, 84], [41, 80], [27, 35]], [[2, 84], [27, 95], [3, 45]], [[42, 84], [3, 80], [55, 35]], [[40, 84], [3, 95], [55, 50], [41, 5]], [[20, 84], [55, 65], [41, 20]], [[18, 84], [55, 100], [41, 55], [14, 5]], [[6, 84], [41, 65], [14, 15]], [[8, 84], [41, 100], [14, 50], [45, 5]], [[48, 84], [14, 80], [45, 35]], [[46, 84], [14, 90], [45, 45]], [[6, 84], [45, 75], [52, 25]], [[8, 84], [45, 100], [52, 50], [55, 5]], [[14, 84], [52, 60], [55, 15]], [[12, 84], [33, 80], [40, 30]], [[0, 84], [33, 95], [40, 45]], [[2, 84], [40, 80], [20, 35]], [[4, 84], [40, 85], [20, 40]], [[2, 84], [20, 60], [41, 10]], [[0, 84], [20, 80], [41, 30]], [[2, 84], [41, 60], [8, 15]], [[10, 84], [41, 70], [8, 25]], [[12, 84], [41, 80], [8, 35]], [[12, 84], [41, 80], [8, 35]], [[14, 84], [41, 90], [8, 45], [21, 0]], [[16, 84], [41, 95], [8, 50], [21, 5]], [[18, 84], [8, 60], [21, 15]], [[52, 84], [8, 90], [21, 45]], [[50, 84], [23, 90], [46, 45]], [[14, 84], [46, 75], [10, 25]], [[16, 84], [46, 95], [10, 45]], [[50, 84], [10, 70], [55, 25]], [[48, 84], [10, 85], [55, 40]], [[12, 84], [55, 70], [34, 25]], [[10, 84], [34, 65], [25, 15]], [[2, 84], [34, 75], [25, 25]], [[0, 84], [25, 55], [33, 10]], [[0, 84], [25, 70], [33, 25]], [[2, 84], [22, 100], [6, 55], [32, 5]]]
xsdrsrslsrslsrsrsrsrslsrsrslsrsrslslsrslslsrsrsrslsrsrsrslsrslsrsrsrslsrsrslsl | [[[32, 32]], [[32, 34]], [[34, 84], [16, 30]], [[38, 84], [16, 35]], [[40, 84], [16, 65], [6, 20]], [[59, 84], [16, 80], [6, 35]], [[57, 84], [8, 60], [29, 15]], [[51, 84], [8, 70], [29, 25]], [[53, 84], [8, 90], [29, 45]], [[59, 84], [8, 100], [29, 55], [52, 5]], [[57, 84], [29, 95], [52, 45]], [[13, 84], [52, 80], [5, 35]], [[15, 84], [52, 85], [5, 40]], [[23, 84], [52, 95], [5, 50], [12, 5]], [[25, 84], [5, 60], [12, 15]], [[43, 84], [5, 75], [12, 30]], [[45, 84], [5, 100], [12, 55], [37, 10]], [[59, 84], [12, 65], [37, 20]], [[59, 84], [37, 60], [55, 10]], [[59, 84], [37, 70], [55, 20]], [[57, 84], [37, 100], [55, 50], [11, 5]], [[17, 84], [55, 80], [11, 35]], [[19, 84], [55, 85], [11, 40]], [[47, 84], [11, 65], [27, 15]], [[49, 84], [11, 75], [27, 25]], [[59, 84], [11, 85], [27, 35]], [[57, 84], [27, 90], [52, 45]], [[0, 84], [52, 100], [24, 55], [23, 5]], [[2, 84], [57, 60], [14, 15]], [[34, 84], [57, 85], [14, 40]], [[36, 84], [57, 100], [14, 55], [4, 5]], [[44, 84], [14, 65], [4, 15]], [[42, 84], [8, 60], [44, 15]], [[38, 84], [8, 65], [44, 20]], [[36, 84], [8, 100], [44, 55], [59, 10]], [[18, 84], [44, 70], [59, 25]], [[20, 84], [59, 70], [33, 20]], [[28, 84], [59, 80], [33, 30]], [[26, 84], [59, 90], [33, 40]], [[6, 84], [33, 55], [17, 10]], [[4, 84], [33, 90], [17, 45], [37, 0]], [[0, 84], [17, 65], [37, 20]], [[2, 84], [37, 75], [9, 25]], [[16, 84], [37, 90], [9, 40]], [[18, 84], [9, 55], [23, 10]], [[48, 84], [9, 85], [23, 40]], [[50, 84], [23, 90], [33, 40]], [[59, 84], [23, 100], [33, 50], [23, 5]], [[57, 84], [23, 90], [55, 45]], [[17, 84], [55, 80], [54, 30]], [[19, 84], [54, 95], [13, 50], [6, 5]], [[37, 84], [13, 65], [6, 20]], [[39, 84], [13, 90], [6, 45]], [[47, 84], [13, 100], [6, 55], [26, 5]], [[49, 84], [6, 100], [26, 50], [30, 5]], [[59, 84], [26, 60], [30, 15]], [[57, 84], [30, 95], [59, 50], [15, 0]], [[19, 84], [59, 80], [15, 30]], [[21, 84], [59, 90], [15, 40]], [[59, 84], [15, 75], [30, 30]], [[57, 84], [27, 90], [50, 40]], [[13, 84], [50, 80], [2, 35]], [[15, 84], [50, 95], [2, 50], [24, 0]], [[41, 84], [2, 70], [24, 20]], [[43, 84], [2, 90], [24, 40]], [[57, 84], [24, 55], [38, 10]], [[59, 84], [24, 95], [38, 50], [17, 5]], [[59, 84], [38, 65], [17, 20]], [[57, 84], [17, 90], [5, 40]], [[43, 84], [17, 100], [5, 50], [1, 5]], [[45, 84], [1, 100], [29, 55], [41, 5]], [[59, 84], [29, 70], [41, 20]], [[59, 84], [41, 75], [18, 30]], [[59, 84], [41, 90], [18, 45]], [[57, 84], [18, 75], [46, 30]], [[45, 84], [18, 90], [46, 45]], [[43, 84], [46, 60], [29, 10]]]
xsdslslsrsrsrsrslsrsrslslslslsrsls | [[[32, 32]], [[32, 34]], [[32, 84], [34, 30]], [[30, 84], [34, 30]], [[16, 84], [34, 45]], [[14, 84], [34, 70], [40, 25]], [[2, 84], [34, 80], [40, 35]], [[4, 84], [40, 70], [54, 20]], [[10, 84], [40, 75], [54, 25]], [[12, 84], [54, 60], [6, 15]], [[22, 84], [54, 65], [6, 20]], [[24, 84], [54, 100], [6, 55], [8, 10]], [[40, 84], [6, 65], [8, 20]], [[42, 84], [6, 90], [8, 45]], [[50, 84], [6, 95], [8, 50], [7, 0]], [[48, 84], [8, 95], [7, 45]], [[38, 84], [8, 100], [7, 50], [12, 5]], [[40, 84], [7, 85], [12, 40]], [[52, 84], [7, 95], [12, 50], [38, 5]], [[54, 84], [12, 100], [38, 55], [6, 5]], [[59, 84], [38, 65], [6, 15]], [[57, 84], [6, 55], [49, 10]], [[47, 84], [6, 65], [49, 20]], [[45, 84], [6, 75], [49, 30]], [[39, 84], [6, 80], [49, 35]], [[37, 84], [6, 95], [49, 50], [24, 0]], [[13, 84], [49, 70], [24, 20]], [[11, 84], [49, 100], [24, 50], [47, 5]], [[0, 84], [24, 70], [47, 25]], [[2, 84], [47, 60], [33, 10]], [[14, 84], [47, 75], [33, 25]], [[12, 84], [33, 80], [15, 35]], [[0, 84], [15, 65], [4, 20]]]
xsdsdsdslslsrslsrslsrsrsrsrslslsrslsrslsrsrslslslslslslsrsr | [[[32, 32]], [[32, 34]], [[32, 50]], [[32, 52], [53, 0]], [[32, 66], [53, 15]], [[32, 68], [53, 25]], [[32, 84], [53, 60], [46, 15]], [[30, 84], [53, 70], [46, 25]], [[18, 84], [53, 80], [46, 35]], [[16, 84], [46, 90], [40, 40]], [[6, 84], [46, 100], [40, 50], [59, 5]], [[8, 84], [59, 65], [36, 15]], [[18, 84], [59, 75], [36, 25]], [[16, 84], [36, 55], [52, 10]], [[4, 84], [36, 65], [52, 20]], [[6, 84], [52, 65], [36, 20]], [[14, 84], [52, 75], [36, 30]], [[12, 84], [36, 75], [2, 25]], [[4, 84], [36, 80], [2, 30]], [[6, 84], [36, 90], [2, 40]], [[18, 84], [36, 100], [2, 50], [32, 5]], [[20, 84], [2, 55], [32, 10]], [[42, 84], [2, 75], [32, 30]], [[44, 84], [2, 80], [32, 35]], [[50, 84], [2, 85], [32, 40]], [[52, 84], [2, 95], [32, 50], [28, 5]], [[59, 84], [32, 65], [28, 20]], [[57, 84], [28, 95], [2, 45], [6, 0]], [[51, 84], [6, 10]], [[49, 84], [2, 85], [6, 40]], [[39, 84], [2, 90], [6, 45], [25, 0]], [[41, 84], [6, 90], [25, 45]], [[53, 84], [6, 100], [25, 55], [18, 5]], [[51, 84], [18, 90], [42, 45]], [[0, 84], [42, 85], [39, 40]], [[2, 84], [34, 10]], [[12, 84], [39, 70], [34, 20]], [[10, 84], [34, 55], [37, 10]], [[0, 84], [34, 70], [37, 25]], [[2, 84], [37, 70], [42, 25]], [[10, 84], [37, 75], [42, 30]], [[12, 84], [30, 100], [4, 55], [12, 5]], [[50, 84], [4, 85], [12, 35]], [[48, 84], [4, 100], [12, 50], [54, 5]], [[42, 84], [12, 55], [54, 10]], [[40, 84], [12, 95], [54, 50], [52, 5]], [[32, 84], [52, 15]], [[30, 84], [54, 70], [52, 25]], [[24, 84], [54, 80], [52, 35]], [[22, 84], [54, 95], [52, 50], [42, 5]], [[18, 84], [54, 100], [52, 55], [42, 10]], [[16, 84], [52, 100], [42, 55], [41, 5]], [[6, 84], [42, 65], [41, 15]], [[4, 84], [41, 95], [19, 50], [5, 0]], [[0, 84], [19, 65], [5, 15]], [[2, 84], [19, 100], [5, 50], [16, 5]], [[10, 84], [5, 60], [16, 15]], [[12, 84], [5, 65], [16, 20]]]
xsdlslsrslsrslslslsrs | [[[32, 32]], [[32, 34], [45, 10]], [[30, 84], [45, 55], [57, 10]], [[14, 84], [45, 70], [57, 25]], [[12, 84], [45, 95], [57, 50], [41, 0]], [[4, 84], [57, 60], [41, 10]], [[6, 84], [43, 75], [19, 30]], [[8, 84], [43, 80], [19, 35]], [[6, 84], [43, 95], [19, 50], [5, 5]], [[0, 84], [19, 70], [5, 25]], [[2, 84], [19, 95], [5, 50], [44, 0]], [[44, 84], [5, 85], [44, 35]], [[42, 84], [5, 90], [44, 40]], [[24, 84], [44, 60], [40, 15]], [[22, 84], [44, 70], [40, 25]], [[14, 84], [44, 80], [40, 35]], [[12, 84], [44, 85], [40, 40]], [[6, 84], [44, 90], [40, 45]], [[8, 84], [40, 95], [11, 50], [5, 0]], [[22, 84], [11, 60], [5, 10]]]
xsdsdsdlslsrsrslsrsrsrslsrsrsrslsrslslsrsrslsl | [[[32, 32]], [[32, 34]], [[32, 56], [35, 0]], [[32, 58], [35, 10]], [[32, 64], [35, 15]], [[32, 66], [35, 25]], [[30, 84], [35, 55], [16, 10]], [[6, 84], [35, 75], [16, 30]], [[4, 84], [35, 100], [16, 55], [6, 5]], [[0, 84], [16, 75], [6, 25]], [[2, 84], [16, 100], [6, 50], [36, 5]], [[24, 84], [6, 70], [36, 25]], [[26, 84], [6, 75], [36, 30]], [[36, 84], [6, 85], [36, 40]], [[34, 84], [6, 95], [36, 50], [52, 5]], [[0, 84], [36, 80], [52, 35]], [[2, 84], [54, 10]], [[14, 84], [52, 70], [54, 20]], [[16, 84], [52, 80], [54, 30]], [[20, 84], [52, 85], [54, 35]], [[22, 84], [54, 95], [21, 50], [45, 0]], [[59, 84], [21, 80], [45, 30]], [[57, 84], [21, 85], [45, 35]], [[11, 84], [45, 75], [55, 30]], [[13, 84], [45, 90], [55, 45]], [[23, 84], [45, 100], [55, 55], [4, 10]], [[25, 84], [4, 70], [9, 20]], [[37, 84], [4, 80], [9, 30]], [[39, 84], [4, 95], [9, 45]], [[47, 84], [4, 100], [9, 50], [41, 5]], [[45, 84], [9, 95], [41, 50], [28, 5]], [[0, 84], [41, 90], [28, 45]], [[2, 84], [28, 95], [9, 45], [57, 0]], [[46, 84], [9, 85], [57, 40]], [[44, 84], [9, 95], [57, 50], [15, 5]], [[24, 84], [57, 70], [15, 25]], [[22, 84], [57, 75], [15, 30]], [[18, 84], [57, 80], [15, 35]], [[20, 84], [57, 90], [15, 45]], [[59, 84], [15, 80], [28, 30]], [[59, 84], [15, 85], [28, 35]], [[59, 84], [15, 95], [28, 45]], [[57, 84], [43, 100], [51, 50], [42, 5]], [[45, 84], [51, 60], [42, 15]], [[43, 84], [51, 65], [42, 20]]]
xsdsdsdlsrsl | [[[32, 32]], [[32, 34]], [[32, 62], [42, 10]], [[32, 64], [42, 20]], [[32, 72], [42, 25]], [[32, 74], [42, 30]], [[30, 84], [42, 55], [15, 10]], [[0, 84], [42, 80], [15, 35]], [[2, 84], [42, 85], [15, 40]], [[52, 84], [15, 80], [36, 30]], [[50, 84], [15, 95], [36, 45], [3, 0]]]
